"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022411","GO:0022411","cellular component disassembly","98/2353","462/28891",9.39078646136008e-19,2.37156486426264e-16,1.49222891883805e-16,"Smarcd3/Chmp5/Fis1/Stmn3/Cd24a/Wdr45b/Rhoa/Chmp1b/Eif5a/Mtif3/C1qb/Cst3/Arfip2/Abce1/Bnip3l/Dstn/Vmp1/Capza2/Sh3gl3/Slc25a5/Dffa/Cfl2/Cebpg/Smarce1/Spef1/Atg12/Ctss/Mid1ip1/Fkbp8/Aifm1/Gabarap/Cdc37/Evl/Bok/Rpl23/Vps13c/Nsf/Huwe1/Htt/Clasp1/Sptan1/Map1b/Epg5/Vps13d/Dicer1/Synj1/Epha4/Sh3gl2/Apc/Mical3/Setx/Sptbn1/Gsk3b/Nav3/Tmod2/Pik3r4/Sema5a/Nrg1/Clasp2/Atg2b/Ttbk2/Fgf13/Pik3r1/Map1a/Htr1a/Flii/Mfn2/Eef2k/Dnajc6/Apc2/Atg9a/Prkaa2/Gbf1/Fyco1/Dhx8/Atg7/Abcc8/Igf1r/Lrba/Kdm4a/Arid1a/Hdac6/Taok1/Fbxo7/Insr/Stx17/Ascc2/Ambra1/Tecpr1/Smarcc2/Camsap2/Arid2/Add2/Atp2a2/Tom1/Iqsec1/Camsap1/Dnm1l",98
"GO:0048638","GO:0048638","regulation of developmental growth","90/2353","405/28891",1.07257228363517e-18,2.60034424444511e-16,1.63618079309904e-16,"Serp1/Ryk/Pin1/Hdac2/Rgs2/Rpl4/Igf2/Ppib/Rbpj/Rnd2/Smo/Eif2b2/Naca/Bmpr1a/Eif4g2/Gja1/Actr3/Wwc1/Syt4/Pak1/Nkd1/Tnfrsf12a/Cdh1/Atrn/Arhgap32/Cdkl5/Atp8a2/Erbb4/Mycbp2/D130043K22Rik/Mtor/Tnr/Macf1/Map1b/Syt1/Dscam/Akap6/Ncor1/Cacna1c/Apc/Lrp1/Slit2/Golga4/Slit1/Dip2b/Gsk3b/Prkdc/Ep300/Sema5a/Nrg1/Nipbl/Clasp2/Fgf13/Celf1/Dcx/L1cam/Epha7/Plcb1/Trpc5/Sgip1/Mecp2/Mbd5/Plxna4/Sema3e/Itsn2/Sema6d/Prox1/Ar/Ncam1/Dnm2/Igf1r/Pten/Zfyve27/Nrp1/Ptch1/Rai1/Rasal1/Insr/Cyfip1/Mef2c/Wwc2/Megf8/Vgll4/Ptprs/Alms1/Nedd4l/Agrn/Jarid2/Mapk1/Ddx39b",90
"GO:0048588","GO:0048588","developmental cell growth","73/2353","291/28891",1.79129976538708e-18,4.17579533769658e-16,2.62748139676008e-16,"Ryk/Pin1/Ssna1/Rgs2/Rpl4/S100b/Rnd2/Mex3c/Smo/Eif2b2/Nrn1/Eif4g2/Actr3/Syt4/Pak1/Tnfrsf12a/Cdh1/Arhgap32/Itga4/Cdkl5/D130043K22Rik/Mtor/Tnr/Usp9x/Macf1/Map1b/Syt1/Dscam/Akap6/Adra1a/Sh3gl2/Lrp1/Slit2/Golga4/Slit1/Dip2b/Gsk3b/Kmt2d/Ep300/Sema5a/Cyfip2/Robo1/Clasp2/Slit3/Fgf13/Tiam1/Dcx/L1cam/Nlgn3/Epha7/Trpc5/Mecp2/Iqgap1/Plxna4/Sema3e/Itsn2/Sema6d/Dnm2/Clstn3/Pten/Zfyve27/Nrp1/Hdac6/Rasal1/Cyfip1/Plxna1/Sorbs2/Megf8/Ptprs/Nedd4l/Raph1/Ddx39b/Wasf1",73
"GO:1901888","GO:1901888","regulation of cell junction assembly","66/2353","246/28891",1.86229828653458e-18,4.18051478321706e-16,2.63045095209153e-16,"Tpbg/Cript/S100a10/Rap1a/Rhoa/Cbln2/Mmp14/Psd/Ube2v2/Rac1/Snca/Gja1/Actr3/Ephb1/Adgrl3/Mycbp2/Macf1/Clasp1/Grin1/Cntnap2/Slitrk1/Lrp1/Slit2/Ptprd/Slitrk4/Nrxn1/Lingo2/Abi3bp/Ppp1r9a/Gsk3b/Rapgef2/Clstn2/Nrg1/Robo1/Clasp2/Pik3r1/Nlgn3/Nphp4/Farp1/Epha7/Eef2k/Eif4g1/Setd5/Lzts1/Iqgap1/Mdga2/Clstn3/Pten/Nrp1/Lrtm2/Slitrk3/Mef2c/Fmn1/Cux2/Nlgn1/Tjp1/Lhfpl4/Lrrtm1/Lzts3/Ptprs/Nedd4l/Clstn1/Agrn/Tsc1/Grid2/Slk",66
"GO:1990138","GO:1990138","neuron projection extension","60/2353","211/28891",3.13665112446983e-18,6.78972945193273e-16,4.27221316690007e-16,"Ryk/Ssna1/Rpl4/S100b/Smo/Eif2b2/Nrn1/Eif4g2/Actr3/Syt4/Pak1/Tnfrsf12a/Cdh1/Arhgap32/Itga4/Cdkl5/D130043K22Rik/Tnr/Usp9x/Macf1/Map1b/Syt1/Dscam/Sh3gl2/Lrp1/Slit2/Golga4/Slit1/Dip2b/Gsk3b/Ep300/Sema5a/Cyfip2/Robo1/Clasp2/Slit3/Tiam1/Dcx/L1cam/Nlgn3/Trpc5/Mecp2/Iqgap1/Plxna4/Sema3e/Itsn2/Sema6d/Dnm2/Clstn3/Pten/Zfyve27/Nrp1/Rasal1/Cyfip1/Plxna1/Megf8/Ptprs/Nedd4l/Raph1/Wasf1",60
"GO:0048193","GO:0048193","Golgi vesicle transport","70/2353","281/28891",1.34736649391176e-17,2.81599597227559e-15,1.77187252538741e-15,"Rint1/Yipf5/Vti1b/Bet1/Sar1b/Snx2/Tmed7/Vapa/Vps29/Ier3ip1/Rab1b/Sec13/Sar1a/Golga7/Trappc6a/Ccdc91/Cep19/Pdcd6/Gosr2/Trappc2/Bcap31/Lamp1/Snx3/Rab31/Rab12/P4hb/Stx18/Ap3s1/Ergic2/Insig1/Arfgap2/Blzf1/Commd1/Trappc2l/Trappc6b/Copz1/Nbea/Prepl/Nsf/Htt/Macf1/Myo5a/Golga4/Nbas/Sorl1/Sptbn1/Ank3/Sort1/Arfgef2/Atp9b/Sec16a/Trip11/Gbf1/Mia3/Sec22c/Dnm2/Arf3/Cog7/Sec31a/Stx17/Copg1/Ap1g1/Sorcs1/Exoc4/Trappc10/Copa/Creb3l2/Trappc11/Myo18a/Gcc2",70
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","59/2353","211/28891",1.43340958705398e-17,2.89596516904473e-15,1.8221905031216e-15,"Cd24a/Itga5/Cd164/Lgals1/Cdh1/Itga4/Adgrl3/Tenm2/Tenm3/Nrcam/Cdh2/Pcdh10/Tenm1/Cdh6/Dscam/Igsf9b/Sdk2/Celsr2/Slitrk1/Ptprd/Nrxn1/Tenm4/Robo2/Cdh8/Clstn2/Nrg1/Robo1/Cadm3/Ptprt/L1cam/Cdh7/Celsr3/Fat3/Pcdh1/Cdh13/Itga3/Fat4/Cdh20/Mdga2/Ntng1/Clstn3/Magi2/Pcdhga12/Pcdha10/Pcdh17/Slitrk3/Pcdh19/Pcdh8/Mypn/Pcdhga4/Ptprm/Unc5d/Nlgn1/Ptprs/Cdh10/Pcdh15/Ptprf/Clstn1/Grid2",59
"GO:0050769","GO:0050769","positive regulation of neurogenesis","77/2353","329/28891",1.54508663758914e-17,3.02089358400896e-15,1.90079758505449e-15,"Smarcd3/Ppp1cc/Rheb/Bag1/Ptn/Hdac2/Rpl4/Rnd2/Xrcc2/Xrcc6/Snw1/Smo/Eif2b2/Stk25/Eif4g2/Actr3/Pak1/Il34/Serpine2/Tnfrsf12a/Bin1/Reln/Tbc1d24/Arhgap32/Cdkl5/Tnik/Mtor/Macf1/Map1b/Dscam/Plxna2/Dicer1/Synj1/Epha4/Kit/Slitrk1/Snap91/Lrp1/Kalrn/Grm5/Ptprd/Golga4/Tenm4/Map6/Robo2/Spen/Gsk3b/Ep300/Sema5a/Fzd3/Nrg1/Robo1/Opa1/Tiam1/Dcx/L1cam/Mfn2/Eef2k/Grip1/Trpc5/Plxnd1/Mecp2/Plxna4/Man2a1/Zfyve27/Nrp1/Cyfip1/Plxna1/Ptprz1/Cux2/Slc7a5/Megf8/Egfr/Ptprf/Cul7/Dnm1l/Braf",77
"GO:0051648","GO:0051648","vesicle localization","59/2353","214/28891",2.96989578482836e-17,5.62516823495147e-15,3.53945145672143e-15,"Sdcbp/Sar1b/Sar1a/Ap1s2/Trappc6a/Cep19/Dpysl2/Pdcd6/Trappc2/Snca/Ap3s1/Dtnbp1/Tor1a/Arfgap2/Cops5/Syt4/Tsg101/Trappc2l/Trappc6b/Bloc1s2/Itga4/Kif1a/Pclo/Cdh2/Kif1b/Htt/Clasp1/Myo5a/Synj1/Snap91/Syt11/Bsn/Nrxn1/Wdr11/Ccdc186/Tanc2/Clasp2/Dnm3/Sec16a/Nlgn3/Myo5c/Mecp2/Trip11/Ap3b2/Gbf1/Fyco1/Magi2/Pten/Pcdh17/Dnm1/Exoc4/Nlgn1/Trappc10/Rasgrp1/Syn3/Madd/Trappc11/Dync1i1/5730455P16Rik",59
"GO:0032535","GO:0032535","regulation of cellular component size","88/2353","411/28891",3.06276902471088e-17,5.62528577538565e-15,3.53952541516029e-15,"Tmsb4x/Ryk/Arpc3/Rhoa/Arpc5/Rpl4/Lamtor5/Chmp3/Pfn2/Rnd2/Dstn/Capza2/Brk1/Eif2b2/Npm1/Rac1/Cfl2/Slc6a12/Eif4g2/Actr3/Pak1/Cdc42ep4/Tnfrsf12a/Cdh1/Bin1/Evl/Bloc1s2/Arhgap32/Cdkl5/D130043K22Rik/Mtor/Pclo/Tnr/Kcnma1/Tenm1/Macf1/Sptan1/Map1b/Dscam/Rictor/Lrp1/Als2/Slit2/Golga4/Cit/Dnajc16/Slc12a6/Hp1bp3/Slit1/Ppp1r9a/Sptbn1/Dip2b/Gsk3b/Tmod2/Ep300/Sema5a/Cyfip2/Clasp2/Fgf13/Dcx/Flii/L1cam/Mfn2/Epha7/Trpc5/Plxna4/Sema3e/Sema6d/Deptor/Dnm2/Rap1gap2/Pten/Zfyve27/Nrp1/Cyfip1/Fmn1/Anxa7/Slc12a5/Neb/Megf8/Tsc2/Arfgef1/Ptprs/Add2/Prkce/Ssh2/Tsc1/Lrrc8a",88
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","90/2353","428/28891",4.4285140634218e-17,7.89447757011752e-15,4.96733945875455e-15,"Sdcbp/Rheb/Stmn3/Rap1a/Rhoa/Cdc42/Rnd3/Psd/Rnd2/Rnd1/Ppp2cb/Arl6/Fbxo8/Brk1/Rac1/Rhoc/Rab12/Crk/Nkiras1/Rap1b/Gna13/Cdc42ep4/Gabarap/Bcar3/Lpar1/Arfgef3/Reln/Arhgap32/Dock4/Cdh2/Ralgps1/Dennd4a/Ksr2/Dgki/Adra1a/Ralgapb/Dock7/Ralgapa1/Dock3/Als2/Slit2/Cbl/Dock9/Rasgrf1/Rab30/Rapgef5/Rapgef2/Nrg1/Syngap1/Robo1/Rapgef6/Psd3/Arfgef2/Tiam1/Ccdc88c/Iqsec2/Rapgefl1/Kndc1/Mfn2/Nisch/Dok6/Cdh13/Rasgrf2/Dennd4b/Itga3/Itsn1/Dennd1a/Nf1/Arhgap1/Dnm2/Arhgef11/Rap1gap2/Nrp1/Rasal1/Cyfip1/Abl2/Elmo1/Ralgapa2/Arhgef12/Rasgrp1/Arrb1/Tsc2/Arfgef1/Dock2/Usp8/Arhgef9/Madd/Iqsec1/Sh2d3c/Wasf1",90
"GO:0007269","GO:0007269","neurotransmitter secretion","52/2353","174/28891",5.32024448288706e-17,8.95722272521625e-15,5.63603677236837e-15,"Cplx3/Snap47/Rap1a/Sphk1/Pfn2/Snca/Stx4a/Dtnbp1/Rap1b/Syt4/Pak1/Cacna1e/Prepl/Pclo/Cacna1b/Syt1/Dgki/Stx1b/Synj1/Snap91/Sv2b/Sv2a/Syt11/Nrxn3/Nrxn1/Ppp1r9a/Cadps/Sv2c/Rimbp2/Gpr158/Slc4a8/Otof/Grm8/Stxbp5/Cplx2/Stxbp1/Stxbp5l/Syt7/Nf1/Abcc8/Mef2c/Syt10/Erc1/Nlgn1/Mctp1/Prrt2/Camk2a/Syn3/Atp2a2/Vps18/Dnm1l/Braf",52
"GO:0099643","GO:0099643","signal release from synapse","52/2353","174/28891",5.32024448288706e-17,8.95722272521625e-15,5.63603677236837e-15,"Cplx3/Snap47/Rap1a/Sphk1/Pfn2/Snca/Stx4a/Dtnbp1/Rap1b/Syt4/Pak1/Cacna1e/Prepl/Pclo/Cacna1b/Syt1/Dgki/Stx1b/Synj1/Snap91/Sv2b/Sv2a/Syt11/Nrxn3/Nrxn1/Ppp1r9a/Cadps/Sv2c/Rimbp2/Gpr158/Slc4a8/Otof/Grm8/Stxbp5/Cplx2/Stxbp1/Stxbp5l/Syt7/Nf1/Abcc8/Mef2c/Syt10/Erc1/Nlgn1/Mctp1/Prrt2/Camk2a/Syn3/Atp2a2/Vps18/Dnm1l/Braf",52
"GO:0050770","GO:0050770","regulation of axonogenesis","54/2353","186/28891",5.51455132780946e-17,9.03343124266302e-15,5.68398846675781e-15,"Ryk/Rpl4/Rnd2/Eif2b2/Stk25/Eif4g2/Actr3/Pak1/Tnfrsf12a/Cdh1/Arhgap32/Cdkl5/D130043K22Rik/Cdh2/Tnr/Macf1/Map1b/Dscam/Plxna2/Grin1/Epha4/Slitrk1/Snap91/Lrp1/Slit2/Golga4/Map6/Robo2/Slit1/Dip2b/Gsk3b/Ep300/Sema5a/Syngap1/Robo1/Fgf13/Tiam1/Dcx/L1cam/Epha7/Trpc5/Plxnd1/Plxna4/Sema3e/Sema6d/Pten/Zfyve27/Nrp1/Cyfip1/Plxna1/Megf8/Tsc2/Ptprs/Braf",54
"GO:0140236","GO:0140236","translation at presynapse","26/2353","47/28891",9.75880575317396e-17,1.55652951763125e-14,9.79394826696656e-15,"Rpl7/Rpl6/Rpl12/Rpl15/Rpl5/Rps24/Rpl4/Rps15a/Rpl10/Rps27a/Rpl32/Rpl23a/Rpl27/Rpl22/Rpl7a/Rpl13a/Rps14/Rpl27a/Rpl17/Rpl35/Rpl10a/Rpl24/Rpl9/Rpl23/Uba52/Rps12",26
"GO:0010976","GO:0010976","positive regulation of neuron projection development","62/2353","239/28891",1.17914159609072e-16,1.7141274712787e-14,1.07855813760847e-14,"Nme1/Pcp4/Ptn/Cd24a/Rap1a/Rgs2/Sphk1/Ube2v2/Snx3/Ranbp1/Fez1/Actr3/Bmp7/Plk5/Camk1/Serpine2/Reln/Atp8a2/Tenm3/Mtor/Lrrc7/Cpeb1/Dcc/Lrp1/Kalrn/Itpr1/Nrxn1/Kif3c/Setx/Ppp1r9a/Ep300/Rapgef2/Cntn1/Nrg1/Opa1/Tiam1/Mfn2/Eef2k/Scarb2/Arsb/Zfp804a/Clip1/Iqgap1/Itga3/Nf1/Igf1r/Magi2/Nrp1/Tox/Cyfip1/Ptprz1/Abl2/Cux2/Nlgn1/Dpysl3/Kidins220/Tsc2/Creb3l2/Ap2a1/Alk/Dnm1l/Braf",62
"GO:0007411","GO:0007411","axon guidance","64/2353","252/28891",1.18318660314985e-16,1.7141274712787e-14,1.07855813760847e-14,"Ryk/Bsg/Smo/Rac1/Bmp7/Ephb1/Rpl24/Lgr4/Evl/Reln/Mycbp2/Tenm2/Megf9/Nrcam/Pcdhac2/Epha6/Myh10/Chl1/Matn2/Dscam/Plxna2/Epha4/Etv1/Dcc/Lrp1/Kalrn/Slit2/Lmtk2/Robo2/Slit1/Sema5a/Cyfip2/Fzd3/Cntn1/Robo1/Slit3/Ank3/Trio/Epha5/L1cam/Celsr3/Epha7/Klf7/Plxnd1/Plxna4/Sema3e/Sema6d/Ncam1/Nfasc/Neo1/Nrp1/Ptch1/Tbr1/Lrtm2/Cyfip1/Mef2c/Plxna1/Mypn/Ptprm/Unc5d/Megf8/Lama3/Agrn/Enah",64
"GO:0097485","GO:0097485","neuron projection guidance","64/2353","252/28891",1.18318660314985e-16,1.7141274712787e-14,1.07855813760847e-14,"Ryk/Bsg/Smo/Rac1/Bmp7/Ephb1/Rpl24/Lgr4/Evl/Reln/Mycbp2/Tenm2/Megf9/Nrcam/Pcdhac2/Epha6/Myh10/Chl1/Matn2/Dscam/Plxna2/Epha4/Etv1/Dcc/Lrp1/Kalrn/Slit2/Lmtk2/Robo2/Slit1/Sema5a/Cyfip2/Fzd3/Cntn1/Robo1/Slit3/Ank3/Trio/Epha5/L1cam/Celsr3/Epha7/Klf7/Plxnd1/Plxna4/Sema3e/Sema6d/Ncam1/Nfasc/Neo1/Nrp1/Ptch1/Tbr1/Lrtm2/Cyfip1/Mef2c/Plxna1/Mypn/Ptprm/Unc5d/Megf8/Lama3/Agrn/Enah",64
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","70/2353","292/28891",1.19086814245148e-16,1.7141274712787e-14,1.07855813760847e-14,"Ryk/Ssna1/Rpl4/S100b/Rnd2/Smo/Eif2b2/Nrn1/Eif4g2/Actr3/Syt4/Pak1/Nkd1/Tnfrsf12a/Cdh1/Arhgap32/Itga4/Cdkl5/D130043K22Rik/Tnr/Usp9x/Macf1/Map1b/Syt1/Dscam/Sh3gl2/Lrp1/Slit2/Ppp2r3a/Golga4/Slit1/Dip2b/Gsk3b/Ep300/Sema5a/Cyfip2/Robo1/Clasp2/Slit3/Fgf13/Tiam1/Dcx/L1cam/Nlgn3/Epha7/Trpc5/Mecp2/Iqgap1/Plxna4/Sema3e/Itsn2/Sema6d/Dnm2/Med12/Med1/Clstn3/Pten/Zfyve27/Nrp1/Hdac6/Rasal1/Cyfip1/Plxna1/Fmn1/Kif26b/Megf8/Ptprs/Nedd4l/Raph1/Wasf1",70
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","59/2353","220/28891",1.21609439473658e-16,1.7141274712787e-14,1.07855813760847e-14,"Cplx3/Snap47/Rap1a/Sphk1/Pfn2/Arl6ip5/Snca/Stx4a/Kcnj10/Dtnbp1/Rap1b/Tor1a/Slc18b1/Syt4/Pak1/Cacna1e/Prepl/Pclo/Cacna1b/Syt1/Dgki/Stx1b/Synj1/Snap91/Sv2b/Sv2a/Syt11/Nrxn3/Nrxn1/Ppp1r9a/Cadps/Sv2c/Rimbp2/Gpr158/Slc4a8/Otof/Grm8/Stxbp5/Cplx2/Slc6a1/Stxbp1/Stxbp5l/Syt7/Nf1/Abcc8/Gabra2/Nos1/Mef2c/Syt10/Erc1/Nlgn1/Mctp1/Prrt2/Camk2a/Syn3/Atp2a2/Vps18/Dnm1l/Braf",59
"GO:0060998","GO:0060998","regulation of dendritic spine development","35/2353","86/28891",1.44122758445343e-16,1.9852909975846e-14,1.24917883695569e-14,"Hdac2/Rac1/Eif4g2/Actr3/Dtnbp1/Camk1/Lpar1/Reln/Cdkl5/Mtor/Kif1a/Kalrn/Ppp1r9a/Crebbp/Tanc2/Opa1/Tiam1/Dnm3/Cpeb3/Nlgn3/Mfn2/Eef2k/Mecp2/Shank1/Itsn1/Ube3a/Pten/Mef2c/Cux2/Grin3a/Nlgn1/Tsc2/Ptprs/Dnm1l/Sdk1",35
"GO:0051963","GO:0051963","regulation of synapse assembly","46/2353","144/28891",1.9261391447642e-16,2.53299865799189e-14,1.59380580552186e-14,"Tpbg/Cript/Rhoa/Cbln2/Psd/Ube2v2/Snca/Actr3/Ephb1/Adgrl3/Mycbp2/Grin1/Slitrk1/Slit2/Ptprd/Slitrk4/Nrxn1/Lingo2/Abi3bp/Ppp1r9a/Gsk3b/Clstn2/Nrg1/Robo1/Pik3r1/Nlgn3/Farp1/Epha7/Eef2k/Eif4g1/Setd5/Lzts1/Mdga2/Clstn3/Lrtm2/Slitrk3/Mef2c/Cux2/Nlgn1/Lhfpl4/Lrrtm1/Lzts3/Ptprs/Clstn1/Agrn/Grid2",46
"GO:0140241","GO:0140241","translation at synapse","26/2353","48/28891",1.96421278544165e-16,2.53299865799189e-14,1.59380580552186e-14,"Rpl7/Rpl6/Rpl12/Rpl15/Rpl5/Rps24/Rpl4/Rps15a/Rpl10/Rps27a/Rpl32/Rpl23a/Rpl27/Rpl22/Rpl7a/Rpl13a/Rps14/Rpl27a/Rpl17/Rpl35/Rpl10a/Rpl24/Rpl9/Rpl23/Uba52/Rps12",26
"GO:0140242","GO:0140242","translation at postsynapse","26/2353","48/28891",1.96421278544165e-16,2.53299865799189e-14,1.59380580552186e-14,"Rpl7/Rpl6/Rpl12/Rpl15/Rpl5/Rps24/Rpl4/Rps15a/Rpl10/Rps27a/Rpl32/Rpl23a/Rpl27/Rpl22/Rpl7a/Rpl13a/Rps14/Rpl27a/Rpl17/Rpl35/Rpl10a/Rpl24/Rpl9/Rpl23/Uba52/Rps12",26
"GO:0031647","GO:0031647","regulation of protein stability","73/2353","316/28891",2.24822057415302e-16,2.83884685415447e-14,1.78625068863079e-14,"Sumo1/Cct3/Pdcd10/Bag1/Ube2b/Pin1/Rpl5/Derl1/Cct5/Qrsl1/Atp1b3/Rps7/Cct6a/Ptges3/Rpl11/Pfn2/Ppib/Pex2/Golga7/Fbxl3/Taf9/Pex6/Smo/Npm1/Lamp1/Snca/Cct8/Taf9b/Dnlz/Commd1/Ctsh/Crtap/Cdc37/Bag5/Rpl23/Gtpbp4/Tbrg1/Mtor/Ubr5/Usp9x/Htt/Mtmr9/Ncor1/Hcfc1/Epha4/Atf7ip/Crebbp/Prkdc/Ep300/Cdc37l1/Wfs1/Pik3r1/Sec16a/Ccdc88c/Aak1/Usp2/Tbl1x/Gnl3l/Stxbp1/Ank2/Dvl3/Hip1/Nr1d1/Pten/Cog7/Hdac6/Fbxo7/Gnaq/Per3/Usp8/Nedd4l/Tsc1/Ctnnd1",73
"GO:0099175","GO:0099175","regulation of postsynapse organization","45/2353","139/28891",2.30655553740811e-16,2.85306798208787e-14,1.79519886402354e-14,"Rheb/Cript/Cdc42/Psd/Actr3/Dtnbp1/Srgn/Reln/Cdkl5/Kif1a/Nrcam/Cdh2/Grin1/Epha4/Kalrn/Ptprd/Nrxn1/Abi3bp/Ppp1r9a/Tanc2/Grin2b/Opa1/Tiam1/Dnm3/Nlgn3/Mfn2/Epha7/Eef2k/Lzts1/Zfp804a/Itsn1/Nf1/Ube3a/Grid1/Pten/Psen2/Cux2/Nlgn1/Lrrtm1/Tsc2/Lzts3/Ptprs/Ptprf/Dnm1l/Grid2",45
"GO:0050773","GO:0050773","regulation of dendrite development","46/2353","145/28891",2.60055207570115e-16,3.15238922616493e-14,1.98353687795058e-14,"Ptn/Rhoa/Nsmf/Crk/Actr3/Bmp7/Reln/Tbc1d24/Cdkl5/Tnik/D130043K22Rik/Grin1/Epha4/Kalrn/Ptprd/Cit/Gsk3b/Rapgef2/Robo1/Opa1/Tiam1/Kndc1/Mfn2/Dgkg/Eef2k/Grip1/Nedd4/Trpc5/Fat3/Lzts1/Clip1/Iqgap1/Csmd3/Hecw1/Hecw2/Cyfip1/Ptprz1/Cux2/Camsap2/Sarm1/Ptprf/Sez6/Nedd4l/Alk/Cul7/Dnm1l",46
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","90/2353","440/28891",2.7004151417705e-16,3.20925807338648e-14,2.01931972314438e-14,"Rpl7/Rsl1d1/Rpsa/Rpl6/Eif2s2/Cinp/Rpl5/Tssc4/Rps24/Znhit3/Rps7/Nifk/Ptges3/Rps15a/Rpl10/Rpl11/Pop4/Rpl23a/Rpl7l1/Rps25/Rpl27/Fcf1/Taf9/Abce1/Nip7/Mrpl20/Pwp1/Rpl7a/Rpl13a/Strap/Rrp7a/Rps14/Trmt2b/Pin4/Nhp2/C1d/Npm1/Ngdn/Gtf2h5/Mterf4/Krr1/Zcchc4/Rpl35/Mphosph10/Ddx52/Pak1ip1/Rpl10a/Imp3/Rpl24/Rpf1/Rexo4/Puf60/Exosc1/Wdr43/Exosc2/Emg1/Dnttip2/Xpo1/Gtpbp4/Rps12/Dicer1/Mdn1/Snrnp200/Prpf8/Celf2/Dhx9/Ago3/Setx/Atm/Nvl/Prkdc/Urb1/Ago2/Celf1/Utp20/Ago1/Nol6/Adar/Gnl3l/Pten/Scaf11/Dis3/Rnasel/Rbm5/Sf3b1/Rrp12/Ddx17/Tsc1/Ckap5/Ddx39b",90
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","43/2353","129/28891",3.18226264086893e-16,3.70917189736665e-14,2.33387399754416e-14,"Atad1/Dtnbp1/Pak1/Serpine2/Reln/Zzef1/Cdh2/Tnr/Grin2a/Syt1/Dgki/Frrs1l/Grin1/Myo5a/Grm5/Grm1/Als2/Nrxn1/Gria1/Cdh8/Grin2b/Grm2/Iqsec2/Nlgn3/Grm8/Grm7/Stxbp1/Nf1/Gria4/Grid1/Abcc8/Clstn3/Cckbr/Mef2c/Grik1/Grin3a/Nlgn1/Egfr/Grin2d/Gria3/Peg13/Grid2/Htr2a",43
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","96/2353","490/28891",5.08030097678748e-16,5.80975551326584e-14,3.65559690941431e-14,"Sumo1/Calm2/Gnb5/Atp1b3/Ndufa4/Kcnip2/Cacnb3/Trpc3/Vmp1/Cd63/Kcnj14/S100a1/Snca/Kcnj10/Glrx/Gnb2/1810037I17Rik/Ctss/Sri/Commd1/Abcb1b/Fbxo11/Bin1/Cabp1/Iscu/Cacna2d1/Reln/Atp2b4/Ryr2/Kcnq3/Cacna1e/Mtor/Kcnh7/Akap9/Kcnma1/Cacna1b/Htt/Grin2a/Nalcn/Kcnh5/Akap6/Grin1/Myo5a/Kcnb2/Tcaf1/Cacna1c/Grm5/Scn8a/Kcna3/Slc8a1/Kcnj6/Cacnb2/Kcna2/Dpp6/Cacna1d/Kcnq5/Ank3/Fgf13/Nlgn3/Grip1/Ubr3/Plcb1/Nedd4/Kcnj3/Scn3a/Kcnd2/Trpc1/Dnm2/Pde4b/Kcnn2/Ank2/Abcc8/Kcnc2/Pten/Hecw1/Sestd1/Kcng3/Psen2/Hecw2/Kcnq2/Nos1/Slc9a1/Plcg1/Hk1/Pde4d/Grin2d/Nr3c2/Abcc9/Neto1/Nedd4l/Prkce/Agrn/Ntsr1/Kcnc1/Hvcn1/Wnk2",96
"GO:0032984","GO:0032984","protein-containing complex disassembly","62/2353","248/28891",7.924013389402e-16,8.89397132466029e-14,5.59623791614103e-14,"Smarcd3/Chmp5/Stmn3/Rhoa/Chmp1b/Eif5a/Abce1/Dstn/Vmp1/Capza2/Sh3gl3/Cfl2/Cebpg/Smarce1/Spef1/Atg12/Mid1ip1/Evl/Rpl23/Nsf/Htt/Clasp1/Sptan1/Map1b/Epg5/Synj1/Sh3gl2/Apc/Mical3/Setx/Sptbn1/Gsk3b/Nav3/Tmod2/Pik3r4/Sema5a/Nrg1/Clasp2/Ttbk2/Fgf13/Map1a/Htr1a/Flii/Eef2k/Dnajc6/Apc2/Fyco1/Dhx8/Igf1r/Arid1a/Hdac6/Taok1/Insr/Stx17/Tecpr1/Smarcc2/Camsap2/Arid2/Add2/Atp2a2/Tom1/Camsap1",62
